"","cue","response","revision","kuperman_id","subtlex_id","study_id"
"15990","dance","dress",NA,14216,881,2
"15991","dance","drinks",NA,14260,1520,2
"15992","dance","duet",NA,14415,14264,2
"15993","dance","e",NA,NA,1462,2
"15994","dance","eat",NA,14671,420,2
"15995","dance","eight count","eight count",NA,NA,2
"15996","dance","electric",NA,14930,2981,2
"15997","dance","elegant",NA,14976,5414,2
"15998","dance","energy",NA,15412,1825,2
"15999","dance","entertaining",NA,15579,5138,2
"16000","dance","entertainment",NA,15580,3237,2
"16001","dance","event",NA,16047,1877,2
"16002","dance","ew",NA,NA,6099,2
"16003","dance","excercise",NA,NA,52352,2
"16004","dance","excersize","exercise",16278,2609,2
"16005","dance","exciting",NA,16205,1466,2
"16006","dance","exercise",NA,16278,2609,2
"16007","dance","express",NA,16516,2484,2
"16008","dance","expression",NA,16521,2932,2
"16009","dance","fast",NA,16954,535,2
"16010","dance","feel",NA,17115,183,2
"16011","dance","feel good","feel good",NA,NA,2
"16012","dance","feeling",NA,17118,474,2
"16013","dance","feet",NA,17122,632,2
"16014","dance","fifties",NA,17342,22148,2
"16015","dance","flamenco",NA,17677,29561,2
"16016","dance","flexible",NA,17820,8471,2
"16017","dance","floor",NA,17909,737,2
"16018","dance","flow",NA,17963,3218,2
"16019","dance","foxtrot",NA,18514,20811,2
"16020","dance","freds","freds",NA,NA,2
"16021","dance","free",NA,18598,484,2
"16022","dance","freeing",NA,18608,17070,2
"16023","dance","friends",NA,18697,345,2
"16024","dance","fry",NA,18815,4333,2
"16025","dance","fun",NA,18878,444,2
"16026","dance","game",NA,19100,537,2
"16027","dance","get down","get down",NA,NA,2
"16028","dance","girl",NA,19583,276,2
"16029","dance","girls",NA,19591,560,2
"16030","dance","glide",NA,19679,12371,2
"16031","dance","grace",NA,20036,2316,2
"16032","dance","griddy","griddy",NA,NA,2
"16033","dance","groove",NA,20378,7743,2
"16034","dance","gymnastics",NA,20708,15709,2
"16035","dance","hairspray",NA,20808,22179,2
"16036","dance","happiness",NA,21021,2113,2
"16037","dance","happy",NA,21022,342,2
"16038","dance","hard",NA,21040,284,2
"16039","dance","hip hop","hip hop",NA,NA,2
"16040","dance","hiphop","hiphop",NA,NA,2
"16041","dance","homecoming",NA,21949,8179,2
"16042","dance","hop",NA,22094,2571,2
"16043","dance","horrible",NA,22137,1308,2
"16044","dance","hot",NA,22207,492,2
"16045","dance","instructor",NA,24101,6939,2
"16046","dance","interpretive",NA,24331,23274,2
"16047","dance","jam",NA,24793,3351,2
"16048","dance","jazz",NA,24845,4606,2
"16049","dance","jig",NA,24924,12905,2
"16050","dance","jigg","jig",NA,NA,2
"16051","dance","jiggie","jiggy",NA,26397,2
"16052","dance","jiggy",NA,NA,26397,2
"16053","dance","joy",NA,25053,1961,2
"16054","dance","jump",NA,25118,984,2
"16055","dance","jumping",NA,25122,2791,2
"16056","dance","just",NA,25162,46,2
"16057","dance","just dance","just dance",NA,NA,2
"16058","dance","just dance game","just dance game",NA,NA,2
"16059","dance","kids",NA,25323,457,2
"16060","dance","kpop","kpop",NA,NA,2
"16061","dance","lap",NA,25766,3059,2
"16062","dance","latin",NA,NA,4217,2
"16063","dance","laugh",NA,25873,1008,2
"16064","dance","laughter",NA,25882,3778,2
"16065","dance","leap",NA,26000,5079,2
"16066","dance","leg",NA,26081,1227,2
"16067","dance","leotard",NA,NA,26418,2
"16068","dance","lesson",NA,26193,1646,2
"16069","dance","lights",NA,26374,1136,2
"16070","dance","line",NA,26441,453,2
"16071","dance","loose",NA,26847,1286,2
"16072","dance","loud",NA,26898,1289,2
"16073","dance","love",NA,26926,177,2
"16074","dance","loving",NA,26945,1918,2
"16075","dance","lyrical",NA,27131,21739,2
"16076","dance","master",NA,27752,1426,2
"16077","dance","men",NA,28120,398,2
"16078","dance","mj","mj",NA,NA,2
"16079","dance","modern",NA,28961,2495,2
"16080","dance","moms",NA,29054,6864,2
"16081","dance","moneky","monkey",29098,2237,2
"16082","dance","mood",NA,29177,1460,2
"16083","dance","moonwalk",NA,29206,30868,2
"16084","dance","move",NA,29422,292,2
"16085","dance","movement",NA,29425,2917,2
"16086","dance","moves",NA,29429,1717,2
"16087","dance","moving",NA,29436,612,2
"16088","dance","mscassar","mscassar",NA,NA,2
"16089","dance","music",NA,29633,741,2
"16090","dance","n",NA,NA,1704,2
"16091","dance","nae nae","nae nae",NA,NA,2
"16092","dance","night",NA,30246,176,2
"16093","dance","off",NA,30986,113,2
"16094","dance","oh yeah","oh yeah",NA,NA,2
"16095","dance","out",NA,31439,41,2
"16096","dance","outfits",NA,31484,6572,2
"16097","dance","pants",NA,32213,1106,2
"16098","dance","partner",NA,32475,1102,2
"16099","dance","party",NA,32486,546,2
"16100","dance","passion",NA,32509,2376,2
"16101","dance","people",NA,32937,131,2
"16102","dance","perform",NA,33020,2580,2
"16103","dance","performance",NA,33021,2382,2
"16104","dance","pink",NA,33663,2179,2
"16105","dance","play",NA,33916,361,2
"16106","dance","poeple","people",32937,131,2
"16107","dance","pointe",NA,NA,38814,2
"16108","dance","pop",NA,34351,1259,2
"16109","dance","practice",NA,34663,1329,2
"16110","dance","practicw","practice",34663,1329,2
"16111","dance","prance",NA,34684,21337,2
"16112","dance","pretty",NA,35047,261,2
"16113","dance","professional",NA,35293,1591,2
"16114","dance","proformance","performance",33021,2382,2
"16115","dance","prom",NA,35384,4428,2
"16116","dance","q",NA,NA,4297,2
"16117","dance","rap",NA,36569,3559,2
"16118","dance","recital",NA,36981,11408,2
"16119","dance","rehersal","rehearsal",37504,4159,2
"16120","dance","reunion",NA,38479,5014,2
"16121","dance","revolution",NA,38579,4408,2
"16122","dance","rhythm",NA,38651,4308,2
"16123","dance","robot",NA,38904,5810,2
"16124","dance","roll",NA,38943,1019,2
"16125","dance","romantic",NA,38967,1604,2
"16126","dance","room",NA,38994,271,2
"16127","dance","routine",NA,39110,2319,2
"16128","dance","run",NA,39229,287,2
"16129","dance","rythm","rhythm",38651,4308,2
"16130","dance","salsa",NA,39450,12061,2
"16131","dance","samba",NA,39485,23438,2
"16132","dance","school",NA,39888,454,2
"16133","dance","seventies",NA,NA,21393,2
"16134","dance","shake",NA,40762,1450,2
"16135","dance","shaking",NA,40772,2915,2
"16136","dance","shimmy",NA,40961,19162,2
"16137","dance","shoes",NA,41060,962,2
"16138","dance","show",NA,41158,239,2
"16139","dance","shuffle",NA,41251,9564,2
"16140","dance","silly",NA,41438,1051,2
"16141","dance","sing",NA,41502,1120,2
"16142","dance","singe",NA,41503,30035,2
"16143","dance","singing",NA,41508,1561,2
"16144","dance","skate",NA,41597,8406,2
"16145","dance","skill",NA,41648,4360,2
"16146","dance","slow",NA,41982,828,2
"16147","dance","smile",NA,42091,1099,2
"16148","dance","smooth",NA,42123,2394,2
"16149","dance","soccer",NA,42394,5148,2
"16150","dance","song",NA,42565,1002,2
"16151","dance","song by justice",NA,NA,NA,2
"16152","dance","songs",NA,42569,2678,2
"16153","dance","spanish",NA,NA,2714,2
"16154","dance","sparkler",NA,42784,49325,2
"16155","dance","spin",NA,42995,2931,2
"16156","dance","spinning",NA,43011,4773,2
"16157","dance","sport",NA,43155,2536,2
"16158","dance","stage",NA,43408,1584,2
"16159","dance","stanky leg","stanky leg",NA,NA,2
"16160","dance","stars",NA,43542,1445,2
"16161","dance","stepping",NA,43723,4499,2
"16162","dance","steps",NA,43725,1962,2
"16163","dance","stream",NA,44098,4714,2
"16164","dance","stripper",NA,44192,7623,2
"16165","dance","studio",NA,44272,2864,2
"16166","dance","sway",NA,45096,10282,2
"16167","dance","sweat",NA,45103,2060,2
"16168","dance","sweet",NA,45127,569,2
"16169","dance","swim",NA,45166,2109,2
"16170","dance","swing",NA,45183,2078,2
"16171","dance","talent",NA,45468,2031,2
"16172","dance","tango",NA,45538,8687,2
"16173","dance","tap",NA,45561,3240,2
"16174","dance","tap shoe","tap shoe",NA,NA,2
"16175","dance","teacher",NA,45696,1440,2
"16176","dance","technique",NA,45757,4116,2
"16177","dance","theater",NA,46112,2755,2
"16178","dance","tiktok","tiktok",NA,NA,2
"16179","dance","time",NA,46498,57,2
"16180","dance","tired",NA,46589,648,2
"16181","dance","together",NA,46665,249,2
"16182","dance","trauma",NA,47258,3581,2
"16183","dance","turn",NA,47728,300,2
"16184","dance","turns",NA,47749,1026,2
"16185","dance","tutus",NA,47785,33868,2
"16186","dance","twirl",NA,47836,14201,2
"16187","dance","twist",NA,47841,3331,2
"16188","dance","uncomfortable",NA,48111,2592,2
"16189","dance","upbeat",NA,49155,15446,2
"16190","dance","vibe",NA,49730,6461,2
"16191","dance","walk",NA,50162,418,2
"16192","dance","waltz",NA,50202,6583,2
"16193","dance","water bottle","bottle",5122,NA,2
"16194","dance","wedding",NA,50513,1178,2
"16195","dance","weird",NA,50568,771,2
"16196","dance","whip",NA,50732,3276,2
"16197","dance","wiggle",NA,50901,9307,2
"16198","dance","winner",NA,51042,1974,2
"16199","dance","with",NA,51112,27,2
"16200","dance","wobble",NA,51152,21968,2
"16201","dance","women",NA,51188,532,2
"16202","dance","workout",NA,51294,8244,2
"16203","dance","worm",NA,51315,5007,2
"16204","dance","yeah",NA,NA,144,2
"16205","dance","young",NA,51599,438,2
"16206","dance","zumba","zumba",NA,NA,2
"16207","deer","a gun","gun",20612,685,2
"16208","deer","accident",NA,257,885,2
"16209","deer","adorable",NA,644,3504,2
"16210","deer","and headlights","headlights",21267,11295,2
"16211","deer","animal",NA,1565,1380,2
"16212","deer","animals",NA,1567,1630,2
"16213","deer","annoying",NA,1620,3389,2
"16214","deer","antler",NA,1785,28327,2
"16215","deer","antlers",NA,1786,18612,2
"16216","deer","anxiety",NA,1794,5072,2
"16217","deer","babmi","babmi",NA,NA,2
"16218","deer","baby",NA,2910,391,2
"16219","deer","baby deer","fawn",17037,24297,2
"16220","deer","backstrap","backstrap",NA,NA,2
"16221","deer","bambi","bambi",NA,NA,2
"16222","deer","bambie","bambie",NA,NA,2
"16223","deer","bar",NA,3293,877,2
"16224","deer","beer",NA,3741,1078,2
"16225","deer","belt",NA,3894,2120,2
"16226","deer","big",NA,4109,187,2
"16227","deer","blood",NA,4591,578,2
"16228","deer","brown",NA,5635,1457,2
"16229","deer","buck",NA,5701,2426,2
"16230","deer","calf",NA,6296,9086,2
"16231","deer","cam",NA,6351,10304,2
"16232","deer","came",NA,6356,223,2
"16233","deer","camo","camouflage",6373,11174,2
"16234","deer","camoflauge","camouflage",6373,11174,2
"16235","deer","camouflaged",NA,NA,27618,2
"16236","deer","camp",NA,6375,1688,2
"16237","deer","car",NA,6602,381,2
"16238","deer","care",NA,6666,218,2
"16239","deer","cars",NA,6780,1430,2
"16240","deer","cheer",NA,7512,2349,2
"16241","deer","chicken",NA,7595,1236,2
"16242","deer","christmas",NA,7804,1374,2
"16243","deer","cold",NA,8630,583,2
"16244","deer","cool",NA,9952,555,2
"16245","deer","corn",NA,10080,3719,2
"16246","deer","country",NA,10369,619,2
"16247","deer","crossing",NA,10874,3925,2
"16248","deer","cute",NA,11260,804,2
"16249","deer","d",NA,NA,101,2
"16250","deer","dad",NA,11352,471,2
"16251","deer","dainty",NA,11370,16071,2
"16252","deer","dangerous",NA,11428,829,2
"16253","deer","dark",NA,11450,758,2
"16254","deer","dark road","road",38859,728,2
"16255","deer","dead",NA,11555,301,2
"16256","deer","dear",NA,11594,588,2
"16257","deer","deer",NA,11840,5352,2
"16258","deer","diary",NA,12760,5487,2
"16259","deer","disney",NA,NA,9850,2
"16260","deer","doe",NA,13800,8215,2
"16261","deer","duck",NA,14386,2412,2
"16262","deer","ducks",NA,14393,6138,2
"16263","deer","dumb",NA,14441,1295,2
"16264","deer","e",NA,NA,1462,2
"16265","deer","eat",NA,14671,420,2
"16266","deer","eating",NA,14679,916,2
"16267","deer","ee",NA,NA,20380,2
"16268","deer","expensive",NA,16422,1664,2
"16269","deer","eyes",NA,16672,426,2
"16270","deer","fast",NA,16954,535,2
"16271","deer","fawn",NA,17037,24297,2
"16272","deer","fire",NA,17480,519,2
"16273","deer","flower",NA,17965,2645,2
"16274","deer","food",NA,18142,566,2
"16275","deer","forest",NA,18307,3143,2
"16276","deer","forset","forest",18307,3143,2
"16277","deer","four legged","four legged",NA,NA,2
"16278","deer","frantic",NA,18561,10209,2
"16279","deer","friend",NA,18691,274,2
"16280","deer","furry",NA,18958,9379,2
"16281","deer","fuzzy",NA,18999,6040,2
"16282","deer","gallop",NA,19073,15889,2
"16283","deer","good",NA,19924,55,2
"16284","deer","graceful",NA,20038,9170,2
"16285","deer","grass",NA,20167,2929,2
"16286","deer","gun",NA,20612,685,2
"16287","deer","guns",NA,20642,1438,2
"16288","deer","head",NA,21245,268,2
"16289","deer","headlight",NA,21266,19036,2
"16290","deer","headlights",NA,21267,11295,2
"16291","deer","hit",NA,21809,390,2
"16292","deer","home",NA,21941,172,2
"16293","deer","hop",NA,22094,2571,2
"16294","deer","horns",NA,22130,5382,2
"16295","deer","horse",NA,22147,1231,2
"16296","deer","hungry",NA,22435,811,2
"16297","deer","hunt",NA,22442,2388,2
"16298","deer","hunter",NA,22444,3876,2
"16299","deer","hunters",NA,22445,7448,2
"16300","deer","hunting",NA,22446,2460,2
"16301","deer","hurt",NA,22469,387,2
"16302","deer","jeep",NA,24855,5433,2
"16303","deer","jerky",NA,24888,10411,2
"16304","deer","john",NA,NA,971,2
"16305","deer","jump",NA,25118,984,2
"16306","deer","kill",NA,25328,320,2
"16307","deer","lakes",NA,25665,10708,2
"16308","deer","leese","lease",26018,6125,2
"16309","deer","legs",NA,26130,1052,2
"16310","deer","light brown","brown",5635,1457,2
"16311","deer","lights",NA,26374,1136,2
"16312","deer","loud",NA,26898,1289,2
"16313","deer","love",NA,26926,177,2
"16314","deer","mammals",NA,27399,15562,2
"16315","deer","me",NA,27910,22,2
"16316","deer","meadow",NA,27912,12022,2
"16317","deer","meat",NA,27952,1463,2
"16318","deer","meek",NA,28027,11577,2
"16319","deer","mom",NA,29044,503,2
"16320","deer","moose",NA,29217,8265,2
"16321","deer","mount",NA,29382,3745,2
"16322","deer","mountain",NA,29383,2024,2
"16323","deer","mounts",NA,29393,18505,2
"16324","deer","move",NA,29422,292,2
"16325","deer","nature",NA,29888,1279,2
"16326","deer","night",NA,30246,176,2
"16327","deer","nimble",NA,30282,20507,2
"16328","deer","north",NA,30522,1206,2
"16329","deer","oh",NA,31039,120,2
"16330","deer","outdoors",NA,31470,9799,2
"16331","deer","outside",NA,31585,463,2
"16332","deer","peaceful",NA,32698,3309,2
"16333","deer","piety",NA,33538,22319,2
"16334","deer","point",NA,34152,374,2
"16335","deer","prance",NA,34684,21337,2
"16336","deer","prancing",NA,34686,16411,2
"16337","deer","presents",NA,34966,2677,2
"16338","deer","pretty",NA,35047,261,2
"16339","deer","prey",NA,35075,5925,2
"16340","deer","processed",NA,35219,9064,2
"16341","deer","quick",NA,36227,660,2
"16342","deer","quiet",NA,36242,651,2
"16343","deer","r",NA,NA,1620,2
"16344","deer","rain",NA,36464,1332,2
"16345","deer","rat",NA,36621,1928,2
"16346","deer","red nose","nose",30537,908,2
"16347","deer","regeneration",NA,37434,22845,2
"16348","deer","rein",NA,37526,17410,2
"16349","deer","reindeer",NA,37532,10492,2
"16350","deer","rifle",NA,38710,3881,2
"16351","deer","road",NA,38859,728,2
"16352","deer","roadkill",NA,NA,27319,2
"16353","deer","rudolf","rudolf",NA,NA,2
"16354","deer","run",NA,39229,287,2
"16355","deer","running",NA,39244,486,2
"16356","deer","santa",NA,NA,2606,2
"16357","deer","sausage",NA,39662,5636,2
"16358","deer","scared",NA,39788,613,2
"16359","deer","scary",NA,39803,1966,2
"16360","deer","season",NA,40259,1819,2
"16361","deer","serene",NA,40615,14497,2
"16362","deer","sheep",NA,40886,3810,2
"16363","deer","shoot",NA,41070,629,2
"16364","deer","shot",NA,41133,491,2
"16365","deer","skin",NA,41664,1273,2
"16366","deer","skinny",NA,41675,3380,2
"16367","deer","skitty",NA,NA,NA,2
"16368","deer","sleigh",NA,41853,11823,2
"16369","deer","small",NA,42045,574,2
"16370","deer","snow white","snow white",NA,NA,2
"16371","deer","soft",NA,42444,1541,2
"16372","deer","spikes",NA,42982,13332,2
"16373","deer","spot",NA,43171,958,2
"16374","deer","spots",NA,43175,3747,2
"16375","deer","spotted",NA,43176,3471,2
"16376","deer","stag",NA,43407,13735,2
"16377","deer","stand",NA,43483,411,2
"16378","deer","still",NA,43815,142,2
"16379","deer","street",NA,44109,594,2
"16380","deer","strong",NA,44218,744,2
"16381","deer","stupid",NA,44312,485,2
"16382","deer","surprise",NA,44961,734,2
"16383","deer","tail",NA,45419,2153,2
"16384","deer","tall",NA,45486,1625,2
"16385","deer","thin",NA,46213,2198,2
"16386","deer","timid",NA,46519,12958,2
"16387","deer","tractor",NA,47007,9253,2
"16388","deer","tree",NA,47323,1202,2
"16389","deer","trees",NA,47327,1872,2
"16390","deer","truck",NA,47569,1251,2
"16391","deer","unaware",NA,48010,8910,2
"16392","deer","venison",NA,49597,20248,2
"16393","deer","w",NA,NA,3161,2
"16394","deer","wild",NA,50914,1098,2
"16395","deer","wild life","wildlife",50930,12970,2
"16396","deer","wilderness",NA,50924,7560,2
"16397","deer","winter",NA,51051,2119,2
"16398","deer","wolf",NA,51165,3957,2
"16399","deer","wood",NA,51206,2304,2
"16400","deer","woods",NA,51227,2331,2
"16401","deer","wreck",NA,51395,3069,2
"16402","deer","zombie",NA,51694,10189,2
"16403","deer","zoo",NA,51700,3871,2
"16404","don't","'t","'t",NA,NA,2
"16405","don't","abstinence",NA,177,19904,2
"16406","don't","act",NA,439,662,2
"16407","don't","action",NA,444,1050,2
"16408","don't","advice",NA,712,1164,2
"16409","don't","against",NA,853,455,2
"16410","don't","alert",NA,1067,2554,2
"16411","don't","allowed",NA,1175,1124,2
"16412","don't","angry",NA,1557,1046,2
"16413","don't","attention",NA,2591,680,2
"16414","don't","avoid",NA,2823,1749,2
"16415","don't","aware",NA,2855,1392,2
"16416","don't","away",NA,2858,160,2
"16417","don't","back",NA,2933,69,2
"16418","don't","bad",NA,3036,188,2
"16419","don't","bad idea","idea",22713,259,2
"16420","don't","ban",NA,3181,10602,2
"16421","don't","banned",NA,3261,8414,2
"16422","don't","be",NA,3580,16,2
"16423","don't","behave",NA,3796,2569,2
"16424","don't","box",NA,5210,842,2
"16425","don't","break",NA,5370,397,2
"16426","don't","breathe",NA,5406,1342,2
"16427","don't","bryson tiller","bryson tiller",NA,NA,2
"16428","don't","bunt",NA,5931,23612,2
"16429","don't","can",NA,6404,25,2
"16430","don't","can not","cannot",6476,663,2
"16431","don't","can't","cannot",6476,663,2
"16432","don't","cannot",NA,6476,663,2
"16433","don't","cant",NA,NA,15084,2
"16434","don't","care",NA,6666,218,2
"16435","don't","caution",NA,7029,5643,2
"16436","don't","cease",NA,7065,4675,2
"16437","don't","cheat",NA,7475,2673,2
"16438","don't","child",NA,7615,666,2
"16439","don't","come",NA,8794,48,2
"16440","don't","command",NA,8834,1791,2
"16441","don't","conjunction",NA,9462,15496,2
"16442","don't","consent",NA,9533,4873,2
"16443","don't","continue",NA,9762,1113,2
"16444","don't","contract",NA,9784,2122,2
"16445","don't","contraction",NA,9787,16795,2
"16446","don't","couldn't","couldnt",NA,35994,2
"16447","don't","cry",NA,10999,1025,2
"16448","don't","cuss",NA,11235,14914,2
"16449","don't","d",NA,NA,101,2
"16450","don't","dad",NA,11352,471,2
"16451","don't","danger",NA,11427,1348,2
"16452","don't","dare",NA,11442,1157,2
"16453","don't","demand",NA,12098,2456,2
"16454","don't","deny",NA,12237,2260,2
"16455","don't","deter",NA,12557,23684,2
"16456","don't","didn't","didnt",NA,20771,2
"16457","don't","disobey",NA,13389,11449,2
"16458","don't","do",NA,13746,34,2
"16459","don't","do it","do",13746,34,2
"16460","don't","do not","dont",NA,13261,2
"16461","don't","do not enter","enter",15566,1721,2
"16462","don't","do that","do",13746,34,2
"16463","don't","does not",NA,NA,NA,2
"16464","don't","doesn't","doesnt",NA,30543,2
"16465","don't","don't","dont",NA,13261,2
"16466","don't","donot","dont",NA,13261,2
"16467","don't","dont",NA,NA,13261,2
"16468","don't","door",NA,13924,367,2
"16469","don't","eat",NA,14671,420,2
"16470","don't","else",NA,15037,208,2
"16471","don't","enough",NA,15507,195,2
"16472","don't","even",NA,16041,126,2
"16473","don't","ever",NA,16056,168,2
"16474","don't","fast",NA,16954,535,2
"16475","don't","fight",NA,17345,550,2
"16476","don't","finish",NA,17467,654,2
"16477","don't","forbid",NA,18229,4005,2
"16478","don't","forbidden",NA,NA,5037,2
"16479","don't","forbiden","forbidden",NA,5037,2
"16480","don't","forget",NA,18346,325,2
"16481","don't","go",NA,19806,40,2
"16482","don't","gone",NA,19912,305,2
"16483","don't","good",NA,19924,55,2
"16484","don't","grammer","grammar",20079,10142,2
"16485","don't","halt",NA,20861,4012,2
"16486","don't","harmful",NA,21091,13962,2
"16487","don't","hate",NA,21171,428,2
"16488","don't","hate contractions","hate contractions",NA,NA,2
"16489","don't","have",NA,21203,17,2
"16490","don't","haven't","havent",NA,33161,2
"16491","don't","help",NA,21484,146,2
"16492","don't","hide",NA,21663,845,2
"16493","don't","hit",NA,21809,390,2
"16494","don't","illegal",NA,22804,2073,2
"16495","don't","important",NA,23086,413,2
"16496","don't","impulsive",NA,23184,9050,2
"16497","don't","irrelevant",NA,24641,5686,2
"16498","don't","it",NA,24707,6,2
"16499","don't","jump",NA,25118,984,2
"16500","don't","kid",NA,25305,445,2
"16501","don't","kids",NA,25323,457,2
"16502","don't","lack",NA,25610,2286,2
"16503","don't","laugh",NA,25873,1008,2
"16504","don't","leave",NA,26034,192,2
"16505","don't","lie",NA,26308,605,2
"16506","don't","like",NA,26382,43,2
"16507","don't","limit",NA,26420,2888,2
"16508","don't","listen",NA,26543,214,2
"16509","don't","look",NA,26819,66,2
"16510","don't","make",NA,27320,87,2
"16511","don't","maybe",NA,27891,148,2
"16512","don't","mean",NA,27925,117,2
"16513","don't","mistake",NA,28847,655,2
"16514","don't","mom",NA,29044,503,2
"16515","don't","move",NA,29422,292,2
"16516","don't","n",NA,NA,1704,2
"16517","don't","negative",NA,30008,2110,2
"16518","don't","never",NA,30154,98,2
"16519","don't","no",NA,30327,20,2
"16520","don't","no pursue","no pursue",NA,NA,2
"16521","don't","nope",NA,NA,1416,2
"16522","don't","not",NA,30558,33,2
"16523","don't","not again","not again",NA,NA,2
"16524","don't","not allow","not allow",NA,NA,2
"16525","don't","not allowed","not allowed",NA,NA,2
"16526","don't","not good","not good",NA,NA,2
"16527","don't","not wanted","not wanted",NA,NA,2
"16528","don't","o",NA,NA,693,2
"16529","don't","obey",NA,30780,4239,2
"16530","don't","off limits","limits",26427,4495,2
"16531","don't","open",NA,31149,310,2
"16532","don't","opposite",NA,31200,2577,2
"16533","don't","or",NA,31241,79,2
"16534","don't","parent",NA,32361,3261,2
"16535","don't","pause",NA,32641,6047,2
"16536","don't","period",NA,33047,1785,2
"16537","don't","permission",NA,33101,1719,2
"16538","don't","permit",NA,33104,3419,2
"16539","don't","pick",NA,33477,433,2
"16540","don't","play",NA,33916,361,2
"16541","don't","please",NA,33971,139,2
"16542","don't","prevent",NA,35059,2952,2
"16543","don't","prevention",NA,35065,19121,2
"16544","don't","prohibit",NA,35353,22325,2
"16545","don't","prohibited",NA,35354,13195,2
"16546","don't","protect",NA,35568,892,2
"16547","don't","push",NA,36004,920,2
"16548","don't","q",NA,NA,4297,2
"16549","don't","quick",NA,36227,660,2
"16550","don't","quit",NA,36282,820,2
"16551","don't","react",NA,36724,4323,2
"16552","don't","red",NA,37153,672,2
"16553","don't","red light","red light",NA,NA,2
"16554","don't","refrain",NA,37371,9748,2
"16555","don't","refuse",NA,37409,2099,2
"16556","don't","reject",NA,37577,6577,2
"16557","don't","reprimand",NA,38005,20958,2
"16558","don't","resist",NA,38195,3016,2
"16559","don't","restrict",NA,38301,20565,2
"16560","don't","restricted",NA,38302,6796,2
"16561","don't","restriction",NA,38304,23417,2
"16562","don't","revel",NA,38500,17155,2
"16563","don't","rewind",NA,38606,11811,2
"16564","don't","rude",NA,39166,2025,2
"16565","don't","rule",NA,39193,1272,2
"16566","don't","rules",NA,39197,1009,2
"16567","don't","run",NA,39229,287,2
"16568","don't","say",NA,39709,83,2
"16569","don't","scream",NA,40058,2054,2
"16570","don't","see",NA,40357,51,2
"16571","don't","shoudln't","shouldnt",NA,41568,2
"16572","don't","should",NA,41137,102,2
"16573","don't","shouldn't","shouldnt",NA,41568,2
"16574","don't","shouldnt",NA,NA,41568,2
"16575","don't","sign",NA,41381,581,2
"16576","don't","skip",NA,41678,2450,2
"16577","don't","sleep",NA,41828,440,2
"16578","don't","sorry",NA,42638,128,2
"16579","don't","speak",NA,42816,479,2
"16580","don't","spit",NA,43040,2327,2
"16581","don't","stay",NA,43614,227,2
"16582","don't","steal",NA,43630,1094,2
"16583","don't","stern",NA,43753,7256,2
"16584","don't","stop",NA,43948,174,2
"16585","don't","stress",NA,44132,2800,2
"16586","don't","strong",NA,44218,744,2
"16587","don't","sudden",NA,44581,1437,2
"16588","don't","suggestion",NA,44631,3061,2
"16589","don't","surprise",NA,44961,734,2
"16590","don't","take",NA,45450,63,2
"16591","don't","talk",NA,45475,157,2
"16592","don't","that",NA,46103,14,2
"16593","don't","threat",NA,46289,2294,2
"16594","don't","throw up","throw up",NA,NA,2
"16595","don't","tiller",NA,46487,26692,2
"16596","don't","toddle",NA,46646,26693,2
"16597","don't","tone",NA,46734,2616,2
"16598","don't","touch",NA,46895,511,2
"16599","don't","traffic",NA,47029,1834,2
"16600","don't","trash",NA,47250,2197,2
"16601","don't","trouble",NA,47539,425,2
"16602","don't","try",NA,47621,204,2
"16603","don't","trying",NA,47622,226,2
"16604","don't","ugh",NA,NA,3407,2
"16605","don't","uh uh","uh uh",NA,NA,2
"16606","don't","unable",NA,47949,3511,2
"16607","don't","unallowed","unallowed",NA,NA,2
"16608","don't","unavailable",NA,48007,9963,2
"16609","don't","unaware",NA,48010,8910,2
"16610","don't","unlikely",NA,48675,5467,2
"16611","don't","upset",NA,49214,841,2
"16612","don't","wait",NA,50137,152,2
"16613","don't","walk",NA,50162,418,2
"16614","don't","want",NA,50222,61,2
"16615","don't","warning",NA,50273,1605,2
"16616","don't","wear",NA,50472,653,2
"16617","don't","why",NA,50852,64,2
"16618","don't","why not","why",50852,64,2
"16619","don't","will",NA,50937,103,2
"16620","don't","wise",NA,51082,1748,2
"16621","don't","won't","wont",51202,16243,2
"16622","don't","wont",NA,51202,16243,2
"16623","don't","worry",NA,51331,318,2
"16624","don't","wouldnt",NA,NA,45403,2
"16625","don't","wrong",NA,51451,185,2
"16626","don't","x",NA,NA,2872,2
"16627","don't","yell",NA,51542,2357,2
"16628","don't","yes",NA,51564,100,2
"16629","don't","you",NA,51598,4,2
"16630","elephant","africa",NA,NA,3577,2
"16631","elephant","alabama",NA,NA,9826,2
"16632","elephant","aniaml","animal",1565,1380,2
"16633","elephant","animal",NA,1565,1380,2
"16634","elephant","ashy",NA,2313,34064,2
"16635","elephant","ball",NA,3128,938,2
"16636","elephant","bama","alabama",NA,9826,2
"16637","elephant","beautiful",NA,3661,403,2
"16638","elephant","big",NA,4109,187,2
"16639","elephant","blue",NA,4676,797,2
"16640","elephant","boar",NA,4747,13113,2
"16641","elephant","book",NA,4966,634,2
"16642","elephant","cage",NA,6249,2874,2
"16643","elephant","calf",NA,6296,9086,2
"16644","elephant","cap",NA,6520,2666,2
"16645","elephant","caring",NA,6704,4422,2
"16646","elephant","cat",NA,6891,1371,2
"16647","elephant","circus",NA,7965,3408,2
"16648","elephant","cirus","circus",7965,3408,2
"16649","elephant","cool",NA,9952,555,2
